   0.50		0.3820		0.0047		-0.0898
   1.00		0.4420		0.0046		-0.0908
   1.50		0.5016		0.0047		-0.0917
   2.00		0.5614		0.0047		-0.0926
   2.50		0.6206		0.0048		-0.0934
   3.00		0.6801		0.0048		-0.0944
   4.00		0.7977		0.0050		-0.0960
   4.50		0.8560		0.0051		-0.0967
   5.00		0.9125		0.0053		-0.0972
   5.50		0.9612		0.0060		-0.0964
   6.00		1.0056		0.0069		-0.0950
   6.50		1.0512		0.0077		-0.0938
   7.00		1.0953		0.0085		-0.0923
   7.50		1.1396		0.0092		-0.0909
   8.50		1.2258		0.0104		-0.0878
  10.00		1.3309		0.0119		-0.0789
  10.50		1.3572		0.0124		-0.0748
  11.50		1.4050		0.0139		-0.0674
  12.00		1.4286		0.0149		-0.0644
  12.50		1.4509		0.0161		-0.0616
  13.00		1.4727		0.0175		-0.0590
  13.50		1.4939		0.0189		-0.0566
  14.00		1.5123		0.0205		-0.0542
  14.50		1.5322		0.0221		-0.0521
  16.00		1.5794		0.0277		-0.0464
  16.50		1.5917		0.0301		-0.0448
  17.00		1.6045		0.0326		-0.0439
  17.50		1.6200		0.0351		-0.0432
  18.00		1.6335		0.0378		-0.0428
  18.50		1.6451		0.0407		-0.0425
  19.00		1.6546		0.0438		-0.0424
  20.00		1.6714		0.0505		-0.0430
  20.50		1.6793		0.0540		-0.0437
  21.00		1.6852		0.0577		-0.0446
  21.50		1.6887		0.0618		-0.0458
  22.00		1.6898		0.0661		-0.0473
  22.50		1.6887		0.0707		-0.0491
  23.00		1.6850		0.0757		-0.0513
  23.50		1.6788		0.0809		-0.0539
  24.00		1.6765		0.0857		-0.0566
  24.50		1.6704		0.0909		-0.0599
  25.00		1.6639		0.0960		-0.0635
  25.50		1.6576		0.1010		-0.0673
  26.00		1.6462		0.1066		-0.0719
  26.50		1.6363		0.1118		-0.0767
  27.00		1.6212		0.1176		-0.0823
  27.50		1.6072		0.1231		-0.0881
  28.00		1.5872		0.1294		-0.0949
  28.50		1.5649		0.1359		-0.1024
  29.00		1.5398		0.1426		-0.1106
  29.50		1.5091		0.1501		-0.1199
  30.00		1.4763		0.1580		-0.1299
  40.00		1.1491		0.3617		-0.2129
  50.00		0.9195		0.6016		-0.2629
  60.00		0.7085		0.8555		-0.3076
  70.00		0.4871		1.0992		-0.3532
  80.00		0.2489		1.3075		-0.3992
  90.00		0.0000		1.4340		-0.4416
 100.00		-0.1859		1.3628		-0.4573
 110.00		-0.3806		1.2112		-0.4586
 120.00		-0.5691		0.9949		-0.4533
 130.00		-0.7455		0.7380		-0.4551
 140.00		-0.9194		0.4691		-0.4862
 150.00		-1.1332		0.2190		-0.5948
 160.00		-0.7555		0.0164		-0.5106
 170.00		-0.3777		0.0100		-0.5000
 180.00		0.0000		0.0100		0.0000   
! ------------------------------------------------------------------------------
! data for table 4
! ------------------------------------------------------------------------------
          6   Re                ! Reynolds number in millions
          0   UserProp          ! User property (control) setting
True          InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
       -4.3   alpha0            ! 0-lift angle of attack, depends on airfoil.
       20.5   alpha1            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
        -20   alpha2            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
          1   eta_e             ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
      6.764   C_nalpha          ! Slope of the 2D normal force coefficient curve. (1/rad)
"Default"     T_f0              ! Initial value of the time constant associated with Df in the expression of Df and f''. [default = 3]
"Default"     T_V0              ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
"Default"     T_p               ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
"Default"     T_VL              ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
"Default"     b1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
"Default"     b2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
"Default"     b5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
"Default"     A1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
"Default"     A2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
"Default"     A5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
          0   S1                ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S2                ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S3                ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S4                ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
      2.925   Cn1               ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
       -1.3   Cn2               ! As Cn1 for negative AOAs.
       0.19   St_sh             ! Strouhal's shedding frequency constant.  [default = 0.19]
     0.0065   Cd0               ! 2D drag coefficient value at 0-lift.
    -0.1115   Cm0               ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
          0   k0                ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
          0   k1                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k2                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k3                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k1_hat            ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
"Default"     x_cp_bar          ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
"Default"     UACutout          ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
"DEFAULT"     filtCutOff        ! Reduced frequency cut-off for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (-) [default = 0.5]
!........................................
! Table of aerodynamics coefficients
        127   NumAlf            ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-180.00		0.0000		0.0100		0.0000
-170.00		0.3915		0.0100		0.4000
-160.00		0.7830		0.0277		0.5629
-150.00		1.1745		0.2294		0.6483
-140.00		0.9446		0.4783		0.5285
-130.00		0.7603		0.7457		0.4919
-120.00		0.5770		1.0010		0.4870
-110.00		0.3840		1.2153		0.4902
-100.00		0.1868		1.3649		0.4874
 -90.00		0.0000		1.4340		0.4704
 -80.00		-0.1868		1.3649		0.4247
 -70.00		-0.3840		1.2153		0.3704
 -60.00		-0.5770		1.0010		0.3146
 -50.00		-0.7603		0.7457		0.2620
 -40.00		-0.9446		0.4783		0.2109
 -30.00		-1.1745		0.2294		0.1415
 -25.00		-0.8730		0.1992		0.0002
 -24.50		-0.8919		0.1865		-0.0088
 -23.50		-1.1679		0.1190		-0.0519
 -22.50		-1.3103		0.0834		-0.0724
 -22.00		-1.3461		0.0720		-0.0784
 -21.50		-1.3666		0.0633		-0.0826
 -21.00		-1.3781		0.0562		-0.0857
 -20.50		-1.3826		0.0501		-0.0880
 -20.00		-1.3819		0.0449		-0.0897
 -19.50		-1.3757		0.0404		-0.0907
 -18.00		-1.3440		0.0300		-0.0908
 -17.50		-1.3287		0.0272		-0.0902
 -17.00		-1.2908		0.0247		-0.0930
 -16.50		-1.2373		0.0225		-0.0981
 -16.00		-1.1656		0.0205		-0.1061
 -15.50		-1.0535		0.0185		-0.1221
 -15.00		-1.0159		0.0170		-0.1229
 -14.50		-0.9872		0.0157		-0.1214
 -14.00		-0.9576		0.0146		-0.1196
 -13.50		-0.9282		0.0136		-0.1173
 -13.00		-0.9014		0.0127		-0.1143
 -12.50		-0.8787		0.0119		-0.1101
 -12.00		-0.8387		0.0113		-0.1085
 -11.50		-0.7936		0.0108		-0.1074
 -11.00		-0.7453		0.0104		-0.1069
 -10.50		-0.6960		0.0099		-0.1064
 -10.00		-0.6426		0.0089		-0.1063
  -9.50		-0.5903		0.0087		-0.1063
  -9.00		-0.5375		0.0084		-0.1063
  -8.50		-0.4831		0.0082		-0.1066
  -8.00		-0.4279		0.0080		-0.1070
  -7.50		-0.3723		0.0078		-0.1074
  -6.50		-0.2591		0.0074		-0.1086
  -6.00		-0.2019		0.0072		-0.1092
  -5.00		-0.0863		0.0068		-0.1107
  -4.50		-0.0282		0.0067		-0.1115
  -4.00		0.0304		0.0064		-0.1124
  -3.50		0.0892		0.0062		-0.1134
  -3.00		0.1483		0.0058		-0.1145
  -2.50		0.2081		0.0053		-0.1159
  -2.00		0.2686		0.0048		-0.1175
  -1.00		0.3886		0.0047		-0.1196
  -0.50		0.4482		0.0047		-0.1205
   0.00		0.5083		0.0047		-0.1215
   0.50		0.5675		0.0047		-0.1223
   1.00		0.6270		0.0048		-0.1232
   1.50		0.6856		0.0049		-0.1239
   2.00		0.7449		0.0049		-0.1248
   2.50		0.8031		0.0050		-0.1255
   3.00		0.8614		0.0051		-0.1262
   4.00		0.9763		0.0054		-0.1273
   4.50		1.0309		0.0057		-0.1274
   5.00		1.0728		0.0067		-0.1254
   5.50		1.1148		0.0076		-0.1234
   6.00		1.1571		0.0084		-0.1216
   6.50		1.1979		0.0092		-0.1194
   7.00		1.2379		0.0099		-0.1171
   7.50		1.2773		0.0106		-0.1148
   8.50		1.3390		0.0117		-0.1069
  10.00		1.4236		0.0135		-0.0955
  10.50		1.4494		0.0144		-0.0919
  11.50		1.4997		0.0163		-0.0855
  12.00		1.5239		0.0175		-0.0827
  12.50		1.5452		0.0188		-0.0798
  13.00		1.5672		0.0203		-0.0773
  13.50		1.5864		0.0220		-0.0748
  14.00		1.6061		0.0237		-0.0727
  14.50		1.6219		0.0257		-0.0705
  16.00		1.6650		0.0323		-0.0650
  16.50		1.6786		0.0349		-0.0639
  17.00		1.6924		0.0376		-0.0630
  17.50		1.7046		0.0405		-0.0623
  18.00		1.7146		0.0437		-0.0619
  18.50		1.7219		0.0472		-0.0616
  19.00		1.7296		0.0507		-0.0616
  20.00		1.7439		0.0580		-0.0624
  20.50		1.7484		0.0620		-0.0632
  21.00		1.7511		0.0662		-0.0642
  21.50		1.7516		0.0707		-0.0655
  22.00		1.7499		0.0754		-0.0671
  22.50		1.7455		0.0805		-0.0691
  23.00		1.7423		0.0854		-0.0714
  23.50		1.7381		0.0903		-0.0740
  24.00		1.7333		0.0952		-0.0770
  24.50		1.7284		0.1000		-0.0802
  25.00		1.7221		0.1049		-0.0838
  25.50		1.7112		0.1103		-0.0882
  26.00		1.7018		0.1153		-0.0927
  26.50		1.6867		0.1210		-0.0982
  27.00		1.6730		0.1263		-0.1038
  27.50		1.6531		0.1324		-0.1105
  28.00		1.6303		0.1388		-0.1179
  28.50		1.6038		0.1456		-0.1262
  29.00		1.5778		0.1522		-0.1349
  29.50		1.5551		0.1583		-0.1434
  30.00		1.5276		0.1651		-0.1529
  40.00		1.1786		0.3667		-0.2406
  50.00		0.9362		0.6051		-0.2916
  60.00		0.7172		0.8579		-0.3362
  70.00		0.4907		1.1009		-0.3818
  80.00		0.2498		1.3086		-0.4279
  90.00		0.0000		1.4340		-0.4704
 100.00		-0.1868		1.3649		-0.4874
 110.00		-0.3840		1.2153		-0.4902
 120.00		-0.5770		1.0010		-0.4870
 130.00		-0.7603		0.7457		-0.4919
 140.00		-0.9446		0.4783		-0.5285
 150.00		-1.1745		0.2294		-0.6483
 160.00		-0.7830		0.0277		-0.5629
 170.00		-0.3915		0.0100		-0.5000
 180.00		0.0000		0.0100		0.0000
! ------------------------------------------------------------------------------
! data for table 5
! ------------------------------------------------------------------------------
          6   Re                ! Reynolds number in millions
          3   UserProp          ! User property (control) setting
True          InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
         -6   alpha0            ! 0-lift angle of attack, depends on airfoil.
         20   alpha1            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
        -21   alpha2            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
          1   eta_e             ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
      6.587   C_nalpha          ! Slope of the 2D normal force coefficient curve. (1/rad)
"Default"     T_f0              ! Initial value of the time constant associated with Df in the expression of Df and f''. [default = 3]
"Default"     T_V0              ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
"Default"     T_p               ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
"Default"     T_VL              ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
"Default"     b1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
"Default"     b2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
"Default"     b5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
"Default"     A1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
"Default"     A2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
"Default"     A5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
          0   S1                ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S2                ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S3                ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S4                ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
      2.982   Cn1               ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
      -1.24   Cn2               ! As Cn1 for negative AOAs.
       0.19   St_sh             ! Strouhal's shedding frequency constant.  [default = 0.19]
      0.007   Cd0               ! 2D drag coefficient value at 0-lift.
    -0.1395   Cm0               ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
          0   k0                ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
          0   k1                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k2                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k3                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k1_hat            ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
"Default"     x_cp_bar          ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
"Default"     UACutout          ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
"DEFAULT"     filtCutOff        ! Reduced frequency cut-off for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (-) [default = 0.5]
!........................................
! Table of aerodynamics coefficients
        127   NumAlf            ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-180.00		0.0000		0.0100		0.0000
-170.00		0.4024		0.0100		0.4000
-160.00		0.8048		0.0396		0.6109
-150.00		1.2072		0.2404		0.6972
-140.00		0.9645		0.4880		0.5682
-130.00		0.7721		0.7538		0.5270
-120.00		0.5833		1.0073		0.5194
-110.00		0.3867		1.2196		0.5208
-100.00		0.1874		1.3671		0.5166
 -90.00		0.0000		1.4340		0.4984
 -80.00		-0.1874		1.3671		0.4526
 -70.00		-0.3867		1.2196		0.3982
 -60.00		-0.5833		1.0073		0.3424
 -50.00		-0.7721		0.7538		0.2897
 -40.00		-0.9645		0.4880		0.2379
 -30.00		-1.2072		0.2404		0.1655
 -25.00		-0.6119		0.2431		0.0007
 -24.50		-0.5968		0.2379		-0.0034
 -23.50		-1.1600		0.1010		-0.0759
 -22.50		-1.2664		0.0732		-0.0907
 -22.00		-1.2917		0.0641		-0.0951
 -21.50		-1.3064		0.0567		-0.0982
 -21.00		-1.3135		0.0506		-0.1005
 -20.50		-1.3111		0.0454		-0.1027
 -20.00		-1.2822		0.0404		-0.1091
 -19.50		-1.2487		0.0363		-0.1148
 -18.00		-1.1361		0.0270		-0.1282
 -17.50		-1.0931		0.0247		-0.1322
 -17.00		-1.0268		0.0225		-0.1402
 -16.50		-0.9815		0.0206		-0.1436
 -16.00		-0.9484		0.0187		-0.1446
 -15.50		-0.9159		0.0172		-0.1446
 -15.00		-0.8832		0.0158		-0.1441
 -14.50		-0.8507		0.0146		-0.1431
 -14.00		-0.8185		0.0135		-0.1417
 -13.50		-0.7893		0.0125		-0.1395
 -13.00		-0.7652		0.0114		-0.1368
 -12.50		-0.7229		0.0107		-0.1359
 -12.00		-0.6802		0.0103		-0.1346
 -11.50		-0.6324		0.0099		-0.1341
 -11.00		-0.5828		0.0095		-0.1339
 -10.50		-0.5308		0.0092		-0.1340
 -10.00		-0.4778		0.0088		-0.1342
  -9.50		-0.4236		0.0086		-0.1346
  -9.00		-0.3686		0.0083		-0.1351
  -8.50		-0.3128		0.0081		-0.1357
  -8.00		-0.2565		0.0079		-0.1363
  -7.50		-0.1996		0.0077		-0.1370
  -6.50		-0.0842		0.0072		-0.1387
  -6.00		-0.0263		0.0070		-0.1395
  -5.00		0.0909		0.0066		-0.1414
  -4.50		0.1498		0.0064		-0.1424
  -4.00		0.2096		0.0061		-0.1437
  -3.50		0.2699		0.0057		-0.1452
  -3.00		0.3311		0.0052		-0.1469
  -2.50		0.3927		0.0048		-0.1486
  -2.00		0.4522		0.0048		-0.1496
  -1.00		0.5710		0.0048		-0.1513
  -0.50		0.6299		0.0048		-0.1521
   0.00		0.6893		0.0049		-0.1529
   0.50		0.7473		0.0050		-0.1535
   1.00		0.8060		0.0050		-0.1543
   1.50		0.8636		0.0051		-0.1548
   2.00		0.9207		0.0053		-0.1552
   2.50		0.9780		0.0054		-0.1558
   3.00		1.0344		0.0055		-0.1561
   4.00		1.1399		0.0062		-0.1555
   4.50		1.1756		0.0073		-0.1523
   5.00		1.2138		0.0083		-0.1496
   5.50		1.2505		0.0092		-0.1466
   6.00		1.2851		0.0100		-0.1432
   6.50		1.3126		0.0107		-0.1384
   7.00		1.3414		0.0114		-0.1341
   7.50		1.3711		0.0120		-0.1301
   8.50		1.4298		0.0135		-0.1226
  10.00		1.5138		0.0160		-0.1122
  10.50		1.5403		0.0170		-0.1089
  11.50		1.5905		0.0193		-0.1028
  12.00		1.6126		0.0207		-0.0997
  12.50		1.6337		0.0223		-0.0969
  13.00		1.6531		0.0240		-0.0942
  13.50		1.6726		0.0259		-0.0918
  14.00		1.6884		0.0281		-0.0895
  14.50		1.7064		0.0303		-0.0876
  16.00		1.7468		0.0384		-0.0829
  16.50		1.7597		0.0412		-0.0818
  17.00		1.7705		0.0444		-0.0808
  17.50		1.7781		0.0479		-0.0801
  18.00		1.7834		0.0517		-0.0797
  18.50		1.7914		0.0553		-0.0795
  19.00		1.7986		0.0590		-0.0796
  20.00		1.8082		0.0667		-0.0803
  20.50		1.8103		0.0711		-0.0811
  21.00		1.8099		0.0757		-0.0822
  21.50		1.8063		0.0807		-0.0837
  22.00		1.8005		0.0860		-0.0856
  22.50		1.7978		0.0907		-0.0877
  23.00		1.7957		0.0953		-0.0900
  23.50		1.7925		0.0999		-0.0926
  24.00		1.7882		0.1045		-0.0955
  24.50		1.7801		0.1095		-0.0991
  25.00		1.7722		0.1143		-0.1030
  25.50		1.7627		0.1192		-0.1073
  26.00		1.7488		0.1245		-0.1124
  26.50		1.7349		0.1297		-0.1179
  27.00		1.7167		0.1354		-0.1242
  27.50		1.6944		0.1415		-0.1315
  28.00		1.6684		0.1480		-0.1396
  28.50		1.6475		0.1538		-0.1474
  29.00		1.6232		0.1599		-0.1560
  29.50		1.5963		0.1664		-0.1653
  30.00		1.5674		0.1731		-0.1753
  40.00		1.2011		0.3726		-0.2673
  50.00		0.9488		0.6092		-0.3194
  60.00		0.7236		0.8608		-0.3642
  70.00		0.4934		1.1028		-0.4097
  80.00		0.2504		1.3097		-0.4558
  90.00		0.0000		1.4340		-0.4984
 100.00		-0.1874		1.3671		-0.5166
 110.00		-0.3867		1.2196		-0.5208
 120.00		-0.5833		1.0073		-0.5194
 130.00		-0.7721		0.7538		-0.5270
 140.00		-0.9645		0.4880		-0.5682
 150.00		-1.2072		0.2404		-0.6972
 160.00		-0.8048		0.0396		-0.6109
 170.00		-0.4024		0.0100		-0.5000
 180.00		0.0000		0.0100		0.0000   
! ------------------------------------------------------------------------------
! data for table 6
! ------------------------------------------------------------------------------
          6   Re                ! Reynolds number in millions
          7   UserProp          ! User property (control) setting
True          InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
         -8   alpha0            ! 0-lift angle of attack, depends on airfoil.
         18   alpha1            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
        -22   alpha2            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
          1   eta_e             ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
      5.962   C_nalpha          ! Slope of the 2D normal force coefficient curve. (1/rad)
"Default"     T_f0              ! Initial value of the time constant associated with Df in the expression of Df and f''. [default = 3]
"Default"     T_V0              ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
"Default"     T_p               ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
"Default"     T_VL              ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
"Default"     b1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
"Default"     b2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
"Default"     b5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
"Default"     A1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
"Default"     A2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
"Default"     A5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
          0   S1                ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S2                ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S3                ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S4                ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
      2.772   Cn1               ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
         -1   Cn2               ! As Cn1 for negative AOAs.
       0.19   St_sh             ! Strouhal's shedding frequency constant.  [default = 0.19]
     0.0084   Cd0               ! 2D drag coefficient value at 0-lift.
    -0.1755   Cm0               ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
          0   k0                ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
          0   k1                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k2                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k3                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k1_hat            ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
"Default"     x_cp_bar          ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
"Default"     UACutout          ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
"DEFAULT"     filtCutOff        ! Reduced frequency cut-off for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (-) [default = 0.5]
!........................................
! Table of aerodynamics coefficients
        127   NumAlf            ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-180.00		0.0000		0.0100		0.0000
-170.00		0.4139		0.0100		0.4000
-160.00		0.8279		0.0538		0.6710
-150.00		1.2418		0.2535		0.7582
-140.00		0.9855		0.4996		0.6184
-130.00		0.7845		0.7635		0.5718
-120.00		0.5900		1.0149		0.5611
-110.00		0.3896		1.2248		0.5602
-100.00		0.1881		1.3697		0.5542
 -90.00		0.0000		1.4340		0.5344
 -80.00		-0.1881		1.3697		0.4883
 -70.00		-0.3896		1.2248		0.4337
 -60.00		-0.5900		1.0149		0.3777
 -50.00		-0.7845		0.7635		0.3245
 -40.00		-0.9855		0.4996		0.2714
 -30.00		-1.2418		0.2535		0.1947
 -25.00		-0.7318		0.1329		-0.1096
 -24.50		-0.8820		0.1035		-0.1244
 -23.50		-1.0089		0.0734		-0.1412
 -22.50		-1.0373		0.0568		-0.1527
 -22.00		-1.0348		0.0507		-0.1574
 -21.50		-1.0254		0.0456		-0.1614
 -21.00		-1.0108		0.0413		-0.1649
 -20.50		-0.9923		0.0375		-0.1680
 -20.00		-0.9712		0.0342		-0.1703
 -19.50		-0.9494		0.0313		-0.1719
