-140.00	   0.9797	  0.4467	 0.5103
-130.00	   0.7811	  0.7192	 0.4665
-120.00	   0.5882	  0.9804	 0.4588
-110.00	   0.3888	  1.2012	 0.4614
-100.00	   0.1879	  1.3577	 0.4590
 -90.00	   0.0000	  1.4340	 0.4425
 -80.00	   -0.1879	  1.3577	 0.3938
 -70.00	   -0.3888	  1.2012	 0.3375
 -60.00	   -0.5882	  0.9804	 0.2807
 -50.00	   -0.7811	  0.7192	 0.2280
 -40.00	   -0.9797	  0.4467	 0.1765
 -30.00	   -1.2323	  0.1937	 0.1030
 -25.00	   -1.3431	  0.1242	 -0.0417
 -24.50	   -1.4192	  0.1052	 -0.0540
 -24.00	   -1.4653	  0.0912	 -0.0629
 -23.50	   -1.4994	  0.0805	 -0.0684
 -23.00	   -1.5105	  0.0719	 -0.0743
 -22.50	   -1.5059	  0.0639	 -0.0817
 -22.00	   -1.4866	  0.0579	 -0.0882
 -21.50	   -1.4672	  0.0519	 -0.0948
 -21.00	   -1.4479	  0.0459	 -0.1013
 -20.50	   -1.4344	  0.0418	 -0.1032
 -20.00	   -1.4202	  0.0380	 -0.1046
 -19.50	   -1.4042	  0.0346	 -0.1056
 -19.00	   -1.3859	  0.0316	 -0.1061
 -18.50	   -1.3668	  0.0288	 -0.1062
 -18.00	   -1.3449	  0.0264	 -0.1061
 -17.50	   -1.3217	  0.0242	 -0.1058
 -17.00	   -1.2965	  0.0222	 -0.1052
 -16.50	   -1.2724	  0.0202	 -0.1042
 -16.00	   -1.2474	  0.0185	 -0.1029
 -15.50	   -1.2209	  0.0169	 -0.1013
 -15.00	   -1.1935	  0.0156	 -0.0994
 -14.50	   -1.1645	  0.0145	 -0.0971
 -14.00	   -1.1342	  0.0136	 -0.0946
 -13.50	   -1.1034	  0.0127	 -0.0919
 -13.00	   -1.0757	  0.0120	 -0.0882
 -12.50	   -1.0512	  0.0114	 -0.0835
 -12.00	   -1.0105	  0.0109	 -0.0816
 -11.50	   -0.9656	  0.0104	 -0.0802
 -11.00	   -0.9179	  0.0100	 -0.0793
 -10.50	   -0.8680	  0.0096	 -0.0787
 -10.00	   -0.8151	  0.0084	 -0.0782
  -9.50	   -0.7636	  0.0082	 -0.0779
  -9.00	   -0.7104	  0.0081	 -0.0779
  -8.50	   -0.6571	  0.0079	 -0.0778
  -8.00	   -0.6024	  0.0077	 -0.0780
  -7.50	   -0.5472	  0.0075	 -0.0782
  -7.00	   -0.4914	  0.0073	 -0.0786
  -6.50	   -0.4350	  0.0071	 -0.0790
  -6.00	   -0.3779	  0.0069	 -0.0795
  -5.50	   -0.3207	  0.0068	 -0.0800
  -5.00	   -0.2628	  0.0066	 -0.0806
  -4.50	   -0.2050	  0.0064	 -0.0813
  -4.00	   -0.1465	  0.0063	 -0.0820
  -3.50	   -0.0881	  0.0061	 -0.0828
  -3.00	   -0.0291	  0.0059	 -0.0836
  -2.50	   0.0295	  0.0057	 -0.0844
  -2.00	   0.0887	  0.0055	 -0.0854
  -1.50	   0.1479	  0.0052	 -0.0864
  -1.00	   0.2073	  0.0048	 -0.0875
  -0.50	   0.2676	  0.0044	 -0.0889
   0.00	   0.3274	  0.0043	 -0.0900
   0.50	   0.3877	  0.0042	 -0.0910
   1.00	   0.4475	  0.0043	 -0.0919
   1.50	   0.5076	  0.0043	 -0.0930
   2.00	   0.5671	  0.0043	 -0.0939
   2.50	   0.6270	  0.0043	 -0.0948
   3.00	   0.6861	  0.0044	 -0.0957
   3.50	   0.7447	  0.0045	 -0.0964
   4.00	   0.8028	  0.0047	 -0.0972
   4.50	   0.8537	  0.0053	 -0.0967
   5.00	   0.9020	  0.0060	 -0.0958
   5.50	   0.9503	  0.0067	 -0.0950
   6.00	   1.0000	  0.0073	 -0.0944
   6.50	   1.0494	  0.0078	 -0.0937
   7.00	   1.0981	  0.0084	 -0.0930
   7.50	   1.1466	  0.0089	 -0.0923
   8.00	   1.1944	  0.0093	 -0.0914
   8.50	   1.2416	  0.0097	 -0.0905
   9.00	   1.2877	  0.0102	 -0.0894
   9.50	   1.3317	  0.0106	 -0.0880
  10.00	   1.3725	  0.0110	 -0.0860
  10.50	   1.4016	  0.0113	 -0.0819
  11.00	   1.4297	  0.0117	 -0.0779
  11.50	   1.4564	  0.0122	 -0.0741
  12.00	   1.4813	  0.0129	 -0.0705
  12.50	   1.5040	  0.0137	 -0.0671
  13.00	   1.5282	  0.0147	 -0.0643
  13.50	   1.5509	  0.0159	 -0.0617
  14.00	   1.5737	  0.0171	 -0.0593
  14.50	   1.5931	  0.0185	 -0.0568
  15.00	   1.6125	  0.0200	 -0.0546
  15.50	   1.6305	  0.0217	 -0.0525
  16.00	   1.6466	  0.0235	 -0.0506
  16.50	   1.6619	  0.0255	 -0.0489
  17.00	   1.6780	  0.0276	 -0.0475
  17.50	   1.6932	  0.0297	 -0.0463
  18.00	   1.7038	  0.0319	 -0.0447
  18.50	   1.7166	  0.0344	 -0.0440
  19.00	   1.7275	  0.0372	 -0.0435
  19.50	   1.7371	  0.0402	 -0.0433
  20.00	   1.7467	  0.0432	 -0.0433
  20.50	   1.7566	  0.0463	 -0.0435
  21.00	   1.7647	  0.0495	 -0.0440
  21.50	   1.7713	  0.0530	 -0.0447
  22.00	   1.7761	  0.0567	 -0.0457
  22.50	   1.7783	  0.0606	 -0.0469
  23.00	   1.7769	  0.0651	 -0.0486
  23.50	   1.7732	  0.0698	 -0.0505
  24.00	   1.7686	  0.0746	 -0.0528
  24.50	   1.7632	  0.0795	 -0.0554
  25.00	   1.7600	  0.0841	 -0.0581
  25.50	   1.7554	  0.0888	 -0.0612
  26.00	   1.7460	  0.0940	 -0.0650
  26.50	   1.7380	  0.0989	 -0.0689
  27.00	   1.7297	  0.1036	 -0.0731
  27.50	   1.7154	  0.1091	 -0.0783
  28.00	   1.7036	  0.1140	 -0.0834
  28.50	   1.6853	  0.1197	 -0.0895
  29.00	   1.6698	  0.1248	 -0.0957
  29.50	   1.6467	  0.1308	 -0.1031
  30.00	   1.6263	  0.1364	 -0.1104
  40.00	   1.2387	  0.3416	 -0.2052
  50.00	   0.9717	  0.5840	 -0.2575
  60.00	   0.7361	  0.8414	 -0.3024
  70.00	   0.4988	  1.0893	 -0.3489
  80.00	   0.2518	  1.3025	 -0.3970
  90.00	   0.0000	  1.4340	 -0.4425
 100.00	   -0.1879	  1.3577	 -0.4590
 110.00	   -0.3888	  1.2012	 -0.4614
 120.00	   -0.5882	  0.9804	 -0.4588
 130.00	   -0.7811	  0.7192	 -0.4665
 140.00	   -0.9797	  0.4467	 -0.5103
 150.00	   -1.2323	  0.1937	 -0.6471
 160.00	   -0.8215	  0.0100	 -0.5653
 170.00	   -0.4108	  0.0100	 -0.5000
 180.00	   0.0000	  0.0100	 0.0000   
! ------------------------------------------------------------------------------
! data for table 4
! ------------------------------------------------------------------------------
         11   Re                ! Reynolds number in millions
          0   UserProp          ! User property (control) setting
True          InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
       -4.3   alpha0            ! 0-lift angle of attack, depends on airfoil.
         22   alpha1            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
      -21.5   alpha2            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
          1   eta_e             ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
      6.7055   C_nalpha          ! Slope of the 2D normal force coefficient curve. (1/rad)
"Default"     T_f0              ! Initial value of the time constant associated with Df in the expression of Df and f''. [default = 3]
"Default"     T_V0              ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
"Default"     T_p               ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
"Default"     T_VL              ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
"Default"     b1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
"Default"     b2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
"Default"     b5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
"Default"     A1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
"Default"     A2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
"Default"     A5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
          0   S1                ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S2                ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S3                ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S4                ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
      3.085   Cn1               ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
      -1.41   Cn2               ! As Cn1 for negative AOAs.
       0.19   St_sh             ! Strouhal's shedding frequency constant.  [default = 0.19]
     0.0061   Cd0               ! 2D drag coefficient value at 0-lift.
    -0.1127   Cm0               ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
          0   k0                ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
          0   k1                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k2                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k3                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k1_hat            ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
"Default"     x_cp_bar          ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
"Default"     UACutout          ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
"DEFAULT"     filtCutOff        ! Reduced frequency cut-off for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (-) [default = 0.5]
!........................................
! Table of aerodynamics coefficients
        142   NumAlf            ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-180.00	   0.0000	  0.0100	 0.0000
-170.00	   0.4230	  0.0100	 0.4000
-160.00	   0.8460	  0.0012	 0.6124
-150.00	   1.2690	  0.2050	 0.6995
-140.00	   1.0021	  0.4567	 0.5522
-130.00	   0.7943	  0.7276	 0.5032
-120.00	   0.5952	  0.9869	 0.4926
-110.00	   0.3919	  1.2056	 0.4932
-100.00	   0.1887	  1.3600	 0.4894
 -90.00	   0.0000	  1.4340	 0.4716
 -80.00	   -0.1887	  1.3600	 0.4228
 -70.00	   -0.3919	  1.2056	 0.3664
 -60.00	   -0.5952	  0.9869	 0.3097
 -50.00	   -0.7943	  0.7276	 0.2568
 -40.00	   -1.0021	  0.4567	 0.2045
 -30.00	   -1.2690	  0.2050	 0.1273
 -25.00	   -1.3481	  0.1112	 -0.0559
 -24.50	   -1.4117	  0.0952	 -0.0654
 -24.00	   -1.4511	  0.0833	 -0.0721
 -23.50	   -1.4770	  0.0738	 -0.0771
 -23.00	   -1.4938	  0.0657	 -0.0810
 -22.50	   -1.5020	  0.0590	 -0.0840
 -22.00	   -1.5039	  0.0533	 -0.0863
 -21.50	   -1.5035	  0.0480	 -0.0882
 -21.00	   -1.4974	  0.0435	 -0.0894
 -20.50	   -1.4909	  0.0394	 -0.0902
 -20.00	   -1.4813	  0.0358	 -0.0903
 -19.50	   -1.4700	  0.0324	 -0.0903
 -19.00	   -1.4550	  0.0295	 -0.0901
 -18.50	   -1.4176	  0.0267	 -0.0935
 -18.00	   -1.3750	  0.0243	 -0.0972
 -17.50	   -1.3402	  0.0221	 -0.0987
 -17.00	   -1.2650	  0.0203	 -0.1074
 -16.50	   -1.1600	  0.0183	 -0.1222
 -16.00	   -1.1222	  0.0168	 -0.1231
 -15.50	   -1.0917	  0.0155	 -0.1220
 -15.00	   -1.0617	  0.0143	 -0.1204
 -14.50	   -1.0315	  0.0133	 -0.1184
 -14.00	   -1.0027	  0.0124	 -0.1158
 -13.50	   -0.9861	  0.0116	 -0.1106
 -13.00	   -0.9476	  0.0110	 -0.1087
 -12.50	   -0.9042	  0.0105	 -0.1075
 -12.00	   -0.8572	  0.0100	 -0.1067
 -11.50	   -0.8075	  0.0096	 -0.1063
 -11.00	   -0.7566	  0.0093	 -0.1060
 -10.50	   -0.7047	  0.0089	 -0.1060
 -10.00	   -0.6503	  0.0083	 -0.1060
  -9.50	   -0.5962	  0.0080	 -0.1063
  -9.00	   -0.5413	  0.0078	 -0.1066
  -8.50	   -0.4858	  0.0076	 -0.1070
  -8.00	   -0.4296	  0.0074	 -0.1075
  -7.50	   -0.3728	  0.0072	 -0.1081
  -7.00	   -0.3157	  0.0070	 -0.1087
  -6.50	   -0.2581	  0.0068	 -0.1094
  -6.00	   -0.1999	  0.0067	 -0.1102
  -5.50	   -0.1418	  0.0065	 -0.1109
  -5.00	   -0.0830	  0.0063	 -0.1118
  -4.50	   -0.0244	  0.0062	 -0.1127
  -4.00	   0.0349	  0.0060	 -0.1136
  -3.50	   0.0939	  0.0058	 -0.1145
  -3.00	   0.1537	  0.0056	 -0.1156
  -2.50	   0.2131	  0.0053	 -0.1167
  -2.00	   0.2736	  0.0050	 -0.1180
  -1.50	   0.3342	  0.0046	 -0.1195
  -1.00	   0.3952	  0.0043	 -0.1209
  -0.50	   0.4555	  0.0043	 -0.1220
   0.00	   0.5150	  0.0043	 -0.1229
   0.50	   0.5748	  0.0043	 -0.1238
   1.00	   0.6342	  0.0044	 -0.1247
   1.50	   0.6932	  0.0044	 -0.1255
   2.00	   0.7525	  0.0045	 -0.1264
   2.50	   0.8106	  0.0046	 -0.1271
   3.00	   0.8687	  0.0047	 -0.1277
   3.50	   0.9247	  0.0050	 -0.1280
   4.00	   0.9704	  0.0058	 -0.1266
   4.50	   1.0162	  0.0066	 -0.1252
   5.00	   1.0636	  0.0073	 -0.1241
   5.50	   1.1114	  0.0079	 -0.1231
   6.00	   1.1576	  0.0085	 -0.1219
   6.50	   1.2042	  0.0090	 -0.1207
   7.00	   1.2494	  0.0095	 -0.1192
   7.50	   1.2943	  0.0100	 -0.1178
   8.00	   1.3374	  0.0104	 -0.1160
   8.50	   1.3743	  0.0108	 -0.1131
   9.00	   1.4061	  0.0112	 -0.1092
   9.50	   1.4372	  0.0116	 -0.1055
  10.00	   1.4677	  0.0121	 -0.1020
  10.50	   1.4966	  0.0127	 -0.0984
  11.00	   1.5244	  0.0134	 -0.0950
  11.50	   1.5518	  0.0141	 -0.0918
  12.00	   1.5762	  0.0151	 -0.0885
  12.50	   1.6016	  0.0160	 -0.0855
  13.00	   1.6235	  0.0173	 -0.0825
  13.50	   1.6472	  0.0185	 -0.0800
  14.00	   1.6664	  0.0200	 -0.0773
  14.50	   1.6861	  0.0216	 -0.0750
  15.00	   1.7052	  0.0233	 -0.0729
  15.50	   1.7215	  0.0253	 -0.0708
  16.00	   1.7371	  0.0274	 -0.0691
  16.50	   1.7496	  0.0293	 -0.0668
  17.00	   1.7642	  0.0317	 -0.0655
  17.50	   1.7777	  0.0343	 -0.0645
  18.00	   1.7896	  0.0370	 -0.0636
  18.50	   1.8000	  0.0400	 -0.0629
  19.00	   1.8084	  0.0432	 -0.0625
  19.50	   1.8153	  0.0466	 -0.0623
  20.00	   1.8231	  0.0500	 -0.0624
  20.50	   1.8298	  0.0535	 -0.0627
  21.00	   1.8351	  0.0572	 -0.0632
  21.50	   1.8387	  0.0612	 -0.0640
  22.00	   1.8403	  0.0653	 -0.0651
  22.50	   1.8398	  0.0697	 -0.0665
  23.00	   1.8375	  0.0743	 -0.0681
  23.50	   1.8334	  0.0791	 -0.0701
  24.00	   1.8267	  0.0841	 -0.0726
  24.50	   1.8198	  0.0891	 -0.0753
  25.00	   1.8146	  0.0938	 -0.0783
  25.50	   1.8090	  0.0984	 -0.0815
  26.00	   1.8026	  0.1029	 -0.0851
  26.50	   1.7911	  0.1080	 -0.0894
  27.00	   1.7813	  0.1127	 -0.0939
  27.50	   1.7696	  0.1175	 -0.0988
  28.00	   1.7530	  0.1227	 -0.1046
  28.50	   1.7385	  0.1275	 -0.1105
  29.00	   1.7168	  0.1333	 -0.1175
  29.50	   1.6934	  0.1390	 -0.1251
  30.00	   1.6712	  0.1445	 -0.1329
  40.00	   1.2644	  0.3475	 -0.2328
  50.00	   0.9861	  0.5883	 -0.2863
  60.00	   0.7435	  0.8443	 -0.3314
  70.00	   0.5020	  1.0914	 -0.3779
  80.00	   0.2525	  1.3037	 -0.4260
  90.00	   0.0000	  1.4340	 -0.4716
 100.00	   -0.1887	  1.3600	 -0.4894
 110.00	   -0.3919	  1.2056	 -0.4932
 120.00	   -0.5952	  0.9869	 -0.4926
 130.00	   -0.7943	  0.7276	 -0.5032
 140.00	   -1.0021	  0.4567	 -0.5522
 150.00	   -1.2690	  0.2050	 -0.6995
 160.00	   -0.8460	  0.0012	 -0.6124
 170.00	   -0.4230	  0.0100	 -0.5000
 180.00	   0.0000	  0.0100	 0.0000
! ------------------------------------------------------------------------------
! data for table 5
! ------------------------------------------------------------------------------
         11   Re                ! Reynolds number in millions
          3   UserProp          ! User property (control) setting
True          InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
         -6   alpha0            ! 0-lift angle of attack, depends on airfoil.
         20   alpha1            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
      -22.5   alpha2            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
          1   eta_e             ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
      6.489   C_nalpha          ! Slope of the 2D normal force coefficient curve. (1/rad)
"Default"     T_f0              ! Initial value of the time constant associated with Df in the expression of Df and f''. [default = 3]
"Default"     T_V0              ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
"Default"     T_p               ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
"Default"     T_VL              ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
"Default"     b1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
"Default"     b2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
"Default"     b5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
"Default"     A1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
"Default"     A2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
"Default"     A5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
          0   S1                ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S2                ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S3                ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S4                ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
      2.954   Cn1               ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
      -1.33   Cn2               ! As Cn1 for negative AOAs.
       0.19   St_sh             ! Strouhal's shedding frequency constant.  [default = 0.19]
     0.0066   Cd0               ! 2D drag coefficient value at 0-lift.
    -0.1410   Cm0               ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
          0   k0                ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
          0   k1                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k2                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k3                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k1_hat            ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
"Default"     x_cp_bar          ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
"Default"     UACutout          ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
"DEFAULT"     filtCutOff        ! Reduced frequency cut-off for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (-) [default = 0.5]
!........................................
! Table of aerodynamics coefficients
        142   NumAlf            ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-180.00	   0.0000	  0.0100	 0.0000
-170.00	   0.4325	  0.0100	 0.4000
-160.00	   0.8650	  0.0139	 0.6598
-150.00	   1.2975	  0.2167	 0.7477
-140.00	   1.0194	  0.4671	 0.5918
-130.00	   0.8045	  0.7363	 0.5385
-120.00	   0.6007	  0.9936	 0.5252
-110.00	   0.3942	  1.2103	 0.5241
-100.00	   0.1893	  1.3623	 0.5188
 -90.00	   0.0000	  1.4340	 0.4998
 -80.00	   -0.1893	  1.3623	 0.4510
 -70.00	   -0.3942	  1.2103	 0.3946
 -60.00	   -0.6007	  0.9936	 0.3378
 -50.00	   -0.8045	  0.7363	 0.2848
 -40.00	   -1.0194	  0.4671	 0.2314
 -30.00	   -1.2975	  0.2167	 0.1509
 -25.00	   -1.3139	  0.0985	 -0.0761
 -24.50	   -1.3638	  0.0855	 -0.0832
 -24.00	   -1.3972	  0.0751	 -0.0887
 -23.50	   -1.4165	  0.0669	 -0.0927
 -23.00	   -1.4284	  0.0599	 -0.0959
 -22.50	   -1.4342	  0.0538	 -0.0985
 -22.00	   -1.4171	  0.0482	 -0.1041
 -21.50	   -1.3934	  0.0433	 -0.1096
 -21.00	   -1.3638	  0.0391	 -0.1148
 -20.50	   -1.3366	  0.0353	 -0.1186
 -20.00	   -1.3117	  0.0322	 -0.1211
 -19.50	   -1.2859	  0.0294	 -0.1229
 -19.00	   -1.2575	  0.0269	 -0.1247
 -18.50	   -1.2269	  0.0246	 -0.1263
 -18.00	   -1.1889	  0.0225	 -0.1288
 -17.50	   -1.1268	  0.0205	 -0.1356
 -17.00	   -1.0646	  0.0185	 -0.1424
 -16.50	   -1.0252	  0.0170	 -0.1439
 -16.00	   -0.9905	  0.0156	 -0.1439
 -15.50	   -0.9563	  0.0143	 -0.1433
 -15.00	   -0.9232	  0.0132	 -0.1422
 -14.50	   -0.8913	  0.0122	 -0.1405
 -14.00	   -0.8720	  0.0112	 -0.1370
 -13.50	   -0.8367	  0.0106	 -0.1350
 -13.00	   -0.7927	  0.0101	 -0.1341
 -12.50	   -0.7448	  0.0097	 -0.1336
 -12.00	   -0.6943	  0.0093	 -0.1335
 -11.50	   -0.6429	  0.0089	 -0.1336
 -11.00	   -0.5899	  0.0086	 -0.1338
 -10.50	   -0.5353	  0.0083	 -0.1342
 -10.00	   -0.4815	  0.0083	 -0.1348
  -9.50	   -0.4257	  0.0081	 -0.1354
  -9.00	   -0.3695	  0.0079	 -0.1360
  -8.50	   -0.3125	  0.0076	 -0.1367
  -8.00	   -0.2548	  0.0074	 -0.1375
  -7.50	   -0.1970	  0.0072	 -0.1383
  -7.00	   -0.1392	  0.0070	 -0.1391
  -6.50	   -0.0804	  0.0068	 -0.1401
  -6.00	   -0.0216	  0.0066	 -0.1410
  -5.50	   0.0371	  0.0064	 -0.1419
  -5.00	   0.0967	  0.0062	 -0.1430
  -4.50	   0.1558	  0.0060	 -0.1440
  -4.00	   0.2160	  0.0058	 -0.1452
  -3.50	   0.2757	  0.0055	 -0.1463
  -3.00	   0.3365	  0.0052	 -0.1477
  -2.50	   0.3978	  0.0049	 -0.1493
  -2.00	   0.4591	  0.0046	 -0.1508
  -1.50	   0.5202	  0.0044	 -0.1522
  -1.00	   0.5799	  0.0043	 -0.1532
  -0.50	   0.6393	  0.0044	 -0.1540
   0.00	   0.6982	  0.0044	 -0.1548
   0.50	   0.7564	  0.0045	 -0.1555
   1.00	   0.8152	  0.0046	 -0.1562
   1.50	   0.8734	  0.0047	 -0.1569
   2.00	   0.9307	  0.0048	 -0.1573
   2.50	   0.9873	  0.0050	 -0.1577
   3.00	   1.0388	  0.0054	 -0.1572
   3.50	   1.0802	  0.0064	 -0.1549
   4.00	   1.1232	  0.0072	 -0.1530
   4.50	   1.1682	  0.0079	 -0.1514
   5.00	   1.2123	  0.0085	 -0.1496
   5.50	   1.2553	  0.0091	 -0.1477
   6.00	   1.2974	  0.0097	 -0.1455
   6.50	   1.3337	  0.0102	 -0.1423
   7.00	   1.3665	  0.0107	 -0.1385
   7.50	   1.4013	  0.0112	 -0.1351
   8.00	   1.4347	  0.0117	 -0.1317
   8.50	   1.4668	  0.0122	 -0.1282
   9.00	   1.4989	  0.0128	 -0.1249
   9.50	   1.5302	  0.0134	 -0.1217
  10.00	   1.5603	  0.0142	 -0.1184
  10.50	   1.5889	  0.0150	 -0.1151
  11.00	   1.6169	  0.0158	 -0.1120
  11.50	   1.6432	  0.0168	 -0.1088
  12.00	   1.6683	  0.0179	 -0.1057
  12.50	   1.6917	  0.0191	 -0.1026
  13.00	   1.7153	  0.0204	 -0.0998
  13.50	   1.7329	  0.0221	 -0.0967
  14.00	   1.7535	  0.0237	 -0.0942
  14.50	   1.7726	  0.0256	 -0.0919
  15.00	   1.7882	  0.0278	 -0.0896
  15.50	   1.8034	  0.0301	 -0.0876
  16.00	   1.8197	  0.0324	 -0.0860
  16.50	   1.8329	  0.0350	 -0.0844
  17.00	   1.8452	  0.0378	 -0.0831
  17.50	   1.8557	  0.0408	 -0.0820
  18.00	   1.8643	  0.0440	 -0.0810
  18.50	   1.8697	  0.0476	 -0.0804
  19.00	   1.8774	  0.0510	 -0.0800
  19.50	   1.8845	  0.0545	 -0.0798
  20.00	   1.8903	  0.0582	 -0.0799
  20.50	   1.8947	  0.0621	 -0.0802
  21.00	   1.8971	  0.0662	 -0.0807
  21.50	   1.8978	  0.0705	 -0.0816
